X0             Y0             Theta          X              Y              
35.0000        75.0000        3.4019         29.9915        73.6662        
35.0000        75.0000        3.4494         29.9914        73.4077        
35.0000        75.0000        3.4969         29.9914        73.1412        
35.0000        75.0000        3.5445         29.9913        72.8652        
35.0000        75.0000        3.5920         29.9912        72.5777        
35.0000        75.0000        3.6396         29.9912        72.2767        
35.0000        75.0000        3.6871         29.9910        71.9597        
35.0000        75.0000        3.7347         29.9908        71.6237        
35.0000        75.0000        3.7822         29.9907        71.2655        
35.0000        75.0000        3.8298         29.9906        70.8810        
35.0000        75.0000        3.8773         29.9904        70.4651        
35.0000        75.0000        3.9248         29.9909        70.0128        
35.0000        75.0000        3.9725         30.4425        70.0074        
35.0000        75.0000        4.0202         30.8606        70.0068        
35.0000        75.0000        4.0679         31.2470        70.0065        
35.0000        75.0000        4.1156         31.6068        70.0063        
35.0000        75.0000        4.1632         31.9441        70.0062        
35.0000        75.0000        4.2109         32.2622        70.0060        
35.0000        75.0000        4.2586         32.5643        70.0060        
35.0000        75.0000        4.3063         32.8525        70.0060        
35.0000        75.0000        4.3540         33.1292        70.0060        
35.0000        75.0000        4.4016         33.3961        70.0059        
35.0000        75.0000        4.4493         33.6551        70.0060        
35.0000        75.0000        4.4970         33.9074        70.0058        
35.0000        75.0000        4.5447         34.1545        70.0059        
35.0000        75.0000        4.5924         34.3977        70.0060        
35.0000        75.0000        4.6400         34.6380        70.0059        
35.0000        75.0000        4.6877         34.8768        70.0059        
35.0000        75.0000        4.7354         35.1149        70.0059        
35.0000        75.0000        4.7831         35.3536        70.0059        
35.0000        75.0000        4.8308         35.5939        70.0059        
35.0000        75.0000        4.8784         35.8370        70.0060        
35.0000        75.0000        4.9261         36.0839        70.0060        
35.0000        75.0000        4.9738         36.3361        70.0060        
35.0000        75.0000        5.0215         36.5947        70.0061        
35.0000        75.0000        5.0692         36.8613        70.0060        
35.0000        75.0000        5.1168         37.1376        70.0061        
35.0000        75.0000        5.1645         37.4254        70.0062        
35.0000        75.0000        5.2122         37.7268        70.0063        
35.0000        75.0000        5.2599         38.0443        70.0064        
35.0000        75.0000        5.3076         38.3809        70.0065        
35.0000        75.0000        5.3552         38.7399        70.0067        
35.0000        75.0000        5.4029         39.1252        70.0071        
35.0000        75.0000        5.4506         39.5420        70.0077        
35.0000        75.0000        5.4983         39.9918        70.0131        
35.0000        75.0000        -0.7373        39.9926        70.4663        
35.0000        75.0000        -0.6896        39.9927        70.8825        
35.0000        75.0000        -0.6420        39.9929        71.2672        
35.0000        75.0000        -0.5943        39.9932        71.6254        
35.0000        75.0000        -0.5467        39.9933        71.9613        
35.0000        75.0000        -0.4990        39.9934        72.2783        
35.0000        75.0000        -0.4514        39.9935        72.5792        
35.0000        75.0000        -0.4038        39.9935        72.8666        
35.0000        75.0000        -0.3561        39.9935        73.1426        
35.0000        75.0000        -0.3085        39.9936        73.4089        
35.0000        75.0000        -0.2608        39.9938        73.6671        
35.0000        75.0000        -0.2132        39.9937        73.9190        
35.0000        75.0000        -0.1655        39.9938        74.1657        
35.0000        75.0000        -0.1179        39.9938        74.4085        
